location,model,pivot_date,lead,variant,MAE,MSE
USA,GARW,2022-05-17,1,Omicron 22C,0.002479260000000094,6.146730147600467e-06
USA,GARW,2022-05-17,2,Omicron 22C,0.000474360000000007,2.2501740960000665e-07
USA,GARW,2022-05-17,3,Omicron 22C,0.0010373999999999661,1.0761987599999298e-06
USA,GARW,2022-05-17,4,Omicron 22C,0.004166700000000079,1.7361388890000655e-05
USA,GARW,2022-05-17,5,Omicron 22C,0.007086659999999911,5.0220749955598745e-05
USA,GARW,2022-05-17,6,Omicron 22C,0.010366199999999992,0.00010745810243999984
USA,GARW,2022-05-17,7,Omicron 22C,0.012221139999999964,0.0001493562628995991
USA,GARW,2022-05-17,8,Omicron 22C,0.015727160000000073,0.0002473435616656023
USA,GARW,2022-05-17,9,Omicron 22C,0.018570599999999993,0.0003448671843599997
USA,GARW,2022-05-17,10,Omicron 22C,0.021984350000000097,0.0004833116449225043
USA,GARW,2022-05-17,11,Omicron 22C,0.02569931999999997,0.0006604550484623985
USA,GARW,2022-05-17,12,Omicron 22C,0.028446400000000094,0.0008091976729600053
USA,GARW,2022-05-17,13,Omicron 22C,0.03193139999999994,0.0010196143059599963
USA,GARW,2022-05-17,-14,other,0.00034271650000000046,1.1745459937225031e-07
USA,GARW,2022-05-17,-13,other,0.0003321712000000001,1.1033770610944007e-07
USA,GARW,2022-05-17,-12,other,0.0003264740000000002,1.0658527267600014e-07
USA,GARW,2022-05-17,-11,other,0.00031982630000000015,1.022888621716901e-07
USA,GARW,2022-05-17,-10,other,0.00032872110000000017,1.0805756158521011e-07
USA,GARW,2022-05-17,-9,other,0.0003438499999999997,1.182328224999998e-07
USA,GARW,2022-05-17,-8,other,0.0003467612999999998,1.2024339917768985e-07
USA,GARW,2022-05-17,-7,other,0.0003562595999999996,1.2692090259215972e-07
USA,GARW,2022-05-17,-6,other,0.00038110439999999943,1.4524056369935956e-07
USA,GARW,2022-05-17,-5,other,0.0003962430000000001,1.570085150490001e-07
USA,GARW,2022-05-17,-4,other,0.00040708300000000036,1.657165688890003e-07
USA,GARW,2022-05-17,-3,other,0.0004364846000000002,1.9051880603716018e-07
USA,GARW,2022-05-17,-2,other,0.00043834600000000005,1.9214721571600004e-07
USA,GARW,2022-05-17,-1,other,0.0004516987000000002,2.0403171558169017e-07
USA,GARW,2022-05-17,0,other,0.0004745899000000004,2.2523557318201037e-07
USA,GARW,2022-05-17,1,other,0.0004967816999999998,2.467920574548898e-07
USA,GARW,2022-05-17,2,other,0.0005248669,2.7548526271561e-07
USA,GARW,2022-05-17,3,other,0.0005753596999999995,3.310387843840894e-07
USA,GARW,2022-05-17,4,other,0.0006162381999999999,3.797495191392399e-07
USA,GARW,2022-05-17,5,other,0.0006487997000000005,4.209410507200906e-07
USA,GARW,2022-05-17,6,other,0.0006841118000000001,4.680089548992401e-07
USA,GARW,2022-05-17,7,other,0.0007071165999999996,5.000138859955594e-07
USA,GARW,2022-05-17,8,other,0.0007594162999999998,5.767131167056898e-07
USA,GARW,2022-05-17,9,other,0.0007805783000000002,6.093024824308903e-07
USA,GARW,2022-05-17,10,other,0.0007972106999999998,6.355449001944897e-07
USA,GARW,2022-05-17,11,other,0.0008002567000000003,6.404107858948905e-07
USA,GARW,2022-05-17,12,other,0.0008395466000000002,7.048384935715605e-07
USA,GARW,2022-05-17,13,other,0.0008678337,7.531353308556899e-07
USA,GARW,2022-05-28,-14,Delta,4.8732982e-05,2.374903534612324e-09
USA,GARW,2022-05-28,-13,Delta,4.6376205e-05,2.1507523902020247e-09
USA,GARW,2022-05-28,-12,Delta,4.4269457e-05,1.959784823074849e-09
USA,GARW,2022-05-28,-11,Delta,4.2026699e-05,1.766243428836601e-09
USA,GARW,2022-05-28,-10,Delta,3.99327653e-05,1.5946257445048839e-09
USA,GARW,2022-05-28,-9,Delta,3.77966226e-05,1.4285846799668307e-09
USA,GARW,2022-05-28,-8,Delta,3.5812506e-05,1.282535586000036e-09
USA,GARW,2022-05-28,-7,Delta,3.3837385e-05,1.1449686236382252e-09
USA,GARW,2022-05-28,-6,Delta,3.1976947e-05,1.0225251394408088e-09
USA,GARW,2022-05-28,-5,Delta,3.02812355e-05,9.169532234064603e-10
USA,GARW,2022-05-28,-4,Delta,2.8520434700000003e-05,8.134151954769643e-10
USA,GARW,2022-05-28,-3,Delta,2.6879919999999998e-05,7.225300992063999e-10
USA,GARW,2022-05-28,-2,Delta,2.53230206e-05,6.412553723080243e-10
USA,GARW,2022-05-28,-1,Delta,2.37550193e-05,5.643009419433724e-10
USA,GARW,2022-05-28,0,Delta,2.23131343e-05,4.978759622898365e-10
USA,GARW,2022-05-28,1,Delta,2.0965214999999998e-05,4.395402399962249e-10
USA,GARW,2022-05-28,2,Delta,1.96633234e-05,3.866462871329876e-10
USA,GARW,2022-05-28,3,Delta,1.8436111999999997e-05,3.398902256765439e-10
USA,GARW,2022-05-28,4,Delta,1.72516834e-05,2.9762058013383555e-10
USA,GARW,2022-05-28,5,Delta,1.6112568300000003e-05,2.59614857222165e-10
USA,GARW,2022-05-28,6,Delta,1.50431135e-05,2.2629526377388226e-10
USA,GARW,2022-05-28,7,Delta,1.40387914e-05,1.9708766397271396e-10
USA,GARW,2022-05-28,8,Delta,1.30766134e-05,1.7099781801305955e-10
USA,GARW,2022-05-28,9,Delta,1.217512276e-05,1.4823361422107e-10
USA,GARW,2022-05-28,10,Delta,1.13146766e-05,1.2802190656258755e-10
USA,GARW,2022-05-28,11,Delta,1.05106516e-05,1.1047379705658256e-10
USA,GARW,2022-05-28,12,Delta,9.7556471e-06,9.517265033973842e-11
USA,GARW,2022-05-28,13,Delta,9.04018191e-06,8.172488896589123e-11
USA,GARW,2022-05-28,-14,Omicron 21K,0.0017266426,2.98129466813476e-06
USA,GARW,2022-05-28,-13,Omicron 21K,0.0016575576000000002,2.747497197317761e-06
USA,GARW,2022-05-28,-12,Omicron 21K,0.001578693,2.492271588249e-06
USA,GARW,2022-05-28,-11,Omicron 21K,0.0014947351,2.23423301917201e-06
USA,GARW,2022-05-28,-10,Omicron 21K,0.0014122175,1.99435826730625e-06
USA,GARW,2022-05-28,-9,Omicron 21K,0.0013252471400000002,1.7562799820781801e-06
USA,GARW,2022-05-28,-8,Omicron 21K,0.0012357626999999999,1.5271094507112897e-06
USA,GARW,2022-05-28,-7,Omicron 21K,0.00115127884,1.3254429674317458e-06
USA,GARW,2022-05-28,-6,Omicron 21K,0.0010682382,1.1411328519392401e-06
USA,GARW,2022-05-28,-5,Omicron 21K,0.0009876035999999999,9.753608707329598e-07
USA,GARW,2022-05-28,-4,Omicron 21K,0.0009114564600000001,8.307528784757317e-07
USA,GARW,2022-05-28,-3,Omicron 21K,0.0008412217399999999,7.076540158486275e-07
USA,GARW,2022-05-28,-2,Omicron 21K,0.0007713374000000001,5.949613846387602e-07
USA,GARW,2022-05-28,-1,Omicron 21K,0.00070818463,5.015254701682369e-07
USA,GARW,2022-05-28,0,Omicron 21K,0.00064859524,4.206757853506576e-07
USA,GARW,2022-05-28,1,Omicron 21K,0.0005927625999999999,3.513674999587599e-07
USA,GARW,2022-05-28,2,Omicron 21K,0.00054163369,2.9336705414301605e-07
USA,GARW,2022-05-28,3,Omicron 21K,0.0004946626500000001,2.446911373050226e-07
USA,GARW,2022-05-28,4,Omicron 21K,0.00044979891,2.023190594371881e-07
USA,GARW,2022-05-28,5,Omicron 21K,0.00040861956499999995,1.669699489007892e-07
USA,GARW,2022-05-28,6,Omicron 21K,0.00037059606,1.3734143968752358e-07
USA,GARW,2022-05-28,7,Omicron 21K,0.00033584875999999997,1.1279438959353758e-07
USA,GARW,2022-05-28,8,Omicron 21K,0.00030370329499999996,9.2235691393857e-08
USA,GARW,2022-05-28,9,Omicron 21K,0.000273677595,7.489942600498403e-08
USA,GARW,2022-05-28,10,Omicron 21K,0.00024636166000000003,6.069406751795561e-08
USA,GARW,2022-05-28,11,Omicron 21K,0.00022099033,4.88367259535089e-08
USA,GARW,2022-05-28,12,Omicron 21K,0.000197934643,3.917812289953746e-08
USA,GARW,2022-05-28,13,Omicron 21K,0.000177002062,3.132972995225184e-08
USA,GARW,2022-05-28,-14,Omicron 21L,0.004124960000000011,1.701529500160009e-05
USA,GARW,2022-05-28,-13,Omicron 21L,0.006085750000000001,3.703635306250001e-05
USA,GARW,2022-05-28,-12,Omicron 21L,0.00877279000000003,7.696184438410053e-05
USA,GARW,2022-05-28,-11,Omicron 21L,0.011631479999999972,0.00013529132699039933
USA,GARW,2022-05-28,-10,Omicron 21L,0.014989850000000027,0.0002246956030225008
USA,GARW,2022-05-28,-9,Omicron 21L,0.01881930000000004,0.00035416605249000144
USA,GARW,2022-05-28,-8,Omicron 21L,0.022315530000000028,0.0004979828791809013
USA,GARW,2022-05-28,-7,Omicron 21L,0.026901469999999983,0.0007236890881608991
USA,GARW,2022-05-28,-6,Omicron 21L,0.031789369999999983,0.001010564044996899
USA,GARW,2022-05-28,-5,Omicron 21L,0.036720450000000016,0.0013483914482025012
USA,GARW,2022-05-28,-4,Omicron 21L,0.04100467000000002,0.0016813829618089018
USA,GARW,2022-05-28,-3,Omicron 21L,0.04549348000000003,0.0020696567225104026
USA,GARW,2022-05-28,-2,Omicron 21L,0.05093340000000002,0.002594211235560002
USA,GARW,2022-05-28,-1,Omicron 21L,0.05638962999999997,0.0031797903715368963
USA,GARW,2022-05-28,0,Omicron 21L,0.060077820000000004,0.0036093444559524004
USA,GARW,2022-05-28,1,Omicron 21L,0.06368303999999997,0.004055529583641596
USA,GARW,2022-05-28,2,Omicron 21L,0.06517556,0.004247853621313599
USA,GARW,2022-05-28,3,Omicron 21L,0.06612554000000001,0.0043725870402916015
USA,GARW,2022-05-28,4,Omicron 21L,0.06634142999999998,0.004401185334444897
USA,GARW,2022-05-28,5,Omicron 21L,0.06575560999999999,0.004323800246472099
USA,GARW,2022-05-28,6,Omicron 21L,0.06449918000000002,0.004160144220672402
USA,GARW,2022-05-28,7,Omicron 21L,0.06185499999999999,0.003826041024999999
USA,GARW,2022-05-28,8,Omicron 21L,0.05828240999999998,0.0033968393154080977
USA,GARW,2022-05-28,9,Omicron 21L,0.05354502999999999,0.002867070237700899
USA,GARW,2022-05-28,10,Omicron 21L,0.04803780000000002,0.002307630228840002
USA,GARW,2022-05-28,11,Omicron 21L,0.043182709999999985,0.0018647464429440987
USA,GARW,2022-05-28,12,Omicron 21L,0.037356379999999995,0.0013954991267043995
USA,GARW,2022-05-28,13,Omicron 21L,0.03082277,0.0009500431504729
USA,GARW,2022-05-28,-14,Omicron 22A,0.0032204290000000003,1.0371162944041002e-05
USA,GARW,2022-05-28,-13,Omicron 22A,0.003592912,1.2909016639744002e-05
USA,GARW,2022-05-28,-12,Omicron 22A,0.003916612,1.5339849558544e-05
USA,GARW,2022-05-28,-11,Omicron 22A,0.004273652999999999,1.826410996440899e-05
USA,GARW,2022-05-28,-10,Omicron 22A,0.004658862999999999,2.170500445276899e-05
USA,GARW,2022-05-28,-9,Omicron 22A,0.005022934,2.5229865968356e-05
USA,GARW,2022-05-28,-8,Omicron 22A,0.005416438999999999,2.9337811440720986e-05
USA,GARW,2022-05-28,-7,Omicron 22A,0.0057276259999999996,3.2805699595876e-05
USA,GARW,2022-05-28,-6,Omicron 22A,0.005962000000000002,3.554544400000002e-05
USA,GARW,2022-05-28,-5,Omicron 22A,0.006254209000000004,3.9115130215681046e-05
USA,GARW,2022-05-28,-4,Omicron 22A,0.006358903999999995,4.043566008121594e-05
USA,GARW,2022-05-28,-3,Omicron 22A,0.006476697,4.1947604029809e-05
USA,GARW,2022-05-28,-2,Omicron 22A,0.006433383000000001,4.138841682468901e-05
USA,GARW,2022-05-28,-1,Omicron 22A,0.006368285000000001,4.055505384122502e-05
USA,GARW,2022-05-28,0,Omicron 22A,0.006270091999999998,3.931405368846398e-05
USA,GARW,2022-05-28,1,Omicron 22A,0.006142478,3.7730035980484e-05
USA,GARW,2022-05-28,2,Omicron 22A,0.005830873,3.3999079942129005e-05
USA,GARW,2022-05-28,3,Omicron 22A,0.005945711999999999,3.5351491186943984e-05
USA,GARW,2022-05-28,4,Omicron 22A,0.005870423999999999,3.446187793977599e-05
USA,GARW,2022-05-28,5,Omicron 22A,0.0057054299999999974,3.255193148489997e-05
USA,GARW,2022-05-28,6,Omicron 22A,0.00578418,3.34567382724e-05
USA,GARW,2022-05-28,7,Omicron 22A,0.005796335999999999,3.359751102489599e-05
USA,GARW,2022-05-28,8,Omicron 22A,0.006068643999999998,3.6828439998735973e-05
USA,GARW,2022-05-28,9,Omicron 22A,0.006922849999999994,4.792585212249992e-05
USA,GARW,2022-05-28,10,Omicron 22A,0.007719809999999994,5.95954664360999e-05
USA,GARW,2022-05-28,11,Omicron 22A,0.008411050000000003,7.074576210250006e-05
USA,GARW,2022-05-28,12,Omicron 22A,0.009708821999999992,9.426122462768384e-05
USA,GARW,2022-05-28,13,Omicron 22A,0.010846826000000004,0.00011765363427427608
USA,GARW,2022-05-28,-14,Omicron 22B,0.0002391265000000007,5.7181483002250334e-08
USA,GARW,2022-05-28,-13,Omicron 22B,0.0003732099999999988,1.3928570409999913e-07
USA,GARW,2022-05-28,-12,Omicron 22B,0.0005410219999999986,2.927048044839985e-07
USA,GARW,2022-05-28,-11,Omicron 22B,0.0007567859999999989,5.727250497959983e-07
USA,GARW,2022-05-28,-10,Omicron 22B,0.001093794999999998,1.1963875020249958e-06
USA,GARW,2022-05-28,-9,Omicron 22B,0.0016027729999999983,2.5688812895289944e-06
USA,GARW,2022-05-28,-8,Omicron 22B,0.002313763,5.353499220169e-06
USA,GARW,2022-05-28,-7,Omicron 22B,0.0032249759999999975,1.0400470200575983e-05
USA,GARW,2022-05-28,-6,Omicron 22B,0.004162460999999999,1.7326081576520993e-05
USA,GARW,2022-05-28,-5,Omicron 22B,0.0053974549999999955,2.9132520477024952e-05
USA,GARW,2022-05-28,-4,Omicron 22B,0.007174199999999999,5.146914563999998e-05
USA,GARW,2022-05-28,-3,Omicron 22B,0.009120595000000002,8.318525315402504e-05
USA,GARW,2022-05-28,-2,Omicron 22B,0.011217844000000005,0.0001258400240083361
USA,GARW,2022-05-28,-1,Omicron 22B,0.014247482999999998,0.00020299077183528894
USA,GARW,2022-05-28,0,Omicron 22B,0.01790393500000001,0.00032055088848422533
USA,GARW,2022-05-28,1,Omicron 22B,0.022287480000000012,0.0004967317647504005
USA,GARW,2022-05-28,2,Omicron 22B,0.027470099999999997,0.0007546063940099999
USA,GARW,2022-05-28,3,Omicron 22B,0.033093460000000005,0.0010951770947716004
USA,GARW,2022-05-28,4,Omicron 22B,0.03923177999999998,0.0015391325619683984
USA,GARW,2022-05-28,5,Omicron 22B,0.045453595,0.002066029298424025
USA,GARW,2022-05-28,6,Omicron 22B,0.052424059999999995,0.0027482820668835992
USA,GARW,2022-05-28,7,Omicron 22B,0.060442209999999996,0.0036532607496840997
USA,GARW,2022-05-28,8,Omicron 22B,0.06984068999999998,0.004877721979676098
USA,GARW,2022-05-28,9,Omicron 22B,0.07979514000000001,0.006367264367619602
USA,GARW,2022-05-28,10,Omicron 22B,0.08964360999999998,0.008035976813832097
USA,GARW,2022-05-28,11,Omicron 22B,0.10051464000000002,0.010103192854329604
USA,GARW,2022-05-28,12,Omicron 22B,0.11194547999999999,0.012531790492430396
USA,GARW,2022-05-28,13,Omicron 22B,0.12282674999999998,0.015086410515562497
USA,GARW,2022-05-28,-14,Omicron 22C,0.00045156999999995673,2.039154648999609e-07
USA,GARW,2022-05-28,-13,Omicron 22C,0.00165234000000003,2.7302274756000987e-06
USA,GARW,2022-05-28,-12,Omicron 22C,0.0039071999999999996,1.5266211839999995e-05
USA,GARW,2022-05-28,-11,Omicron 22C,0.006918019999999969,4.7859000720399574e-05
USA,GARW,2022-05-28,-10,Omicron 22C,0.0097740300000001,9.553166244090196e-05
USA,GARW,2022-05-28,-9,Omicron 22C,0.013589619999999969,0.00018467777174439916
USA,GARW,2022-05-28,-8,Omicron 22C,0.019058100000000078,0.00036321117561000294
USA,GARW,2022-05-28,-7,Omicron 22C,0.02499909999999994,0.000624955000809997
USA,GARW,2022-05-28,-6,Omicron 22C,0.031200900000000087,0.0009734961608100054
USA,GARW,2022-05-28,-5,Omicron 22C,0.0372865,0.00139028308225
USA,GARW,2022-05-28,-4,Omicron 22C,0.04481173999999999,0.002008092041827599
USA,GARW,2022-05-28,-3,Omicron 22C,0.05484873000000001,0.0030083831826129013
USA,GARW,2022-05-28,-2,Omicron 22C,0.06210850000000001,0.0038574657722500014
USA,GARW,2022-05-28,-1,Omicron 22C,0.07020479999999996,0.004928713943039994
USA,GARW,2022-05-28,0,Omicron 22C,0.07957283999999998,0.006331836865665597
USA,GARW,2022-05-28,1,Omicron 22C,0.08986783999999992,0.008076228666265586
USA,GARW,2022-05-28,2,Omicron 22C,0.10115185000000004,0.010231696758422509
USA,GARW,2022-05-28,3,Omicron 22C,0.11125980000000002,0.012378743096040005
USA,GARW,2022-05-28,4,Omicron 22C,0.12192892999999999,0.014866663970944898
USA,GARW,2022-05-28,5,Omicron 22C,0.13300990999999995,0.01769163615820809
USA,GARW,2022-05-28,6,Omicron 22C,0.14323348000000002,0.020515829792910407
USA,GARW,2022-05-28,7,Omicron 22C,0.15361765000000005,0.023598382391522517
USA,GARW,2022-05-28,8,Omicron 22C,0.16336255,0.0266873227425025
USA,GARW,2022-05-28,9,Omicron 22C,0.17376559000000003,0.030194480268048107
USA,GARW,2022-05-28,10,Omicron 22C,0.18338809,0.033631191553848104
USA,GARW,2022-05-28,11,Omicron 22C,0.19393424999999997,0.03761049332306249
USA,GARW,2022-05-28,12,Omicron 22C,0.20075824000000003,0.04030387092789761
USA,GARW,2022-05-28,13,Omicron 22C,0.21031758,0.0442334844570564
USA,GARW,2022-05-28,-14,other,0.0002073666000000007,4.300090679556029e-08
USA,GARW,2022-05-28,-13,other,0.00017889870000000006,3.200474486169002e-08
USA,GARW,2022-05-28,-12,other,0.00014279760000000027,2.0391154565760076e-08
USA,GARW,2022-05-28,-11,other,9.917040000000012e-05,9.834768236160024e-09
USA,GARW,2022-05-28,-10,other,5.0246500000000055e-05,2.5247107622500054e-09
USA,GARW,2022-05-28,-9,other,1.253899999999978e-05,1.5722652099999448e-10
USA,GARW,2022-05-28,-8,other,7.556460000000039e-05,5.710008773160059e-09
USA,GARW,2022-05-28,-7,other,0.0001463955000000003,2.1431642420250084e-08
USA,GARW,2022-05-28,-6,other,0.0002129162999999993,4.53333508056897e-08
USA,GARW,2022-05-28,-5,other,0.00029032029999999983,8.42858765920899e-08
USA,GARW,2022-05-28,-4,other,0.0004009674000000005,1.6077485586276038e-07
USA,GARW,2022-05-28,-3,other,0.000499668,2.49668110224e-07
USA,GARW,2022-05-28,-2,other,0.0006074369000000001,3.6897958748161017e-07
USA,GARW,2022-05-28,-1,other,0.0006976342,4.8669347700964e-07
USA,GARW,2022-05-28,0,other,0.0008079309999999996,6.527525007609994e-07
USA,GARW,2022-05-28,1,other,0.0009259570000000003,8.573963658490005e-07
USA,GARW,2022-05-28,2,other,0.0010042726999999999,1.0085636559652897e-06
USA,GARW,2022-05-28,3,other,0.0010756697000000003,1.1570653034980905e-06
USA,GARW,2022-05-28,4,other,0.0011323847999999996,1.282295335271039e-06
USA,GARW,2022-05-28,5,other,0.0011922625999999997,1.4214901073587592e-06
USA,GARW,2022-05-28,6,other,0.0012364166,1.52872600875556e-06
USA,GARW,2022-05-28,7,other,0.0012555438000000003,1.5763902337184407e-06
USA,GARW,2022-05-28,8,other,0.0012664183999999998,1.6038155638585594e-06
USA,GARW,2022-05-28,9,other,0.0012670991999999995,1.6055403826406386e-06
USA,GARW,2022-05-28,10,other,0.0012438337000000004,1.547122273255691e-06
USA,GARW,2022-05-28,11,other,0.0011972087000000002,1.4333086713556904e-06
USA,GARW,2022-05-28,12,other,0.0011089505000000002,1.2297712114502505e-06
USA,GARW,2022-05-28,13,other,0.0010035136000000004,1.0070395453849606e-06
USA,GARW,2022-06-14,-14,Delta,3.4974587e-05,1.223221735820569e-09
USA,GARW,2022-06-14,-13,Delta,3.6237495999999996e-05,1.3131561163500156e-09
USA,GARW,2022-06-14,-12,Delta,3.7494418e-05,1.405831381158724e-09
USA,GARW,2022-06-14,-11,Delta,3.8783592e-05,1.5041670084224637e-09
USA,GARW,2022-06-14,-10,Delta,3.9954995999999995e-05,1.5964017053600155e-09
USA,GARW,2022-06-14,-9,Delta,4.0981084e-05,1.6794492458150563e-09
USA,GARW,2022-06-14,-8,Delta,4.1934709e-05,1.7585198189146812e-09
USA,GARW,2022-06-14,-7,Delta,4.2850157e-05,1.8361359549246491e-09
USA,GARW,2022-06-14,-6,Delta,4.3768663e-05,1.915695860807569e-09
USA,GARW,2022-06-14,-5,Delta,4.4637887e-05,1.992540955824769e-09
USA,GARW,2022-06-14,-4,Delta,4.5408935e-05,2.061971377834225e-09
USA,GARW,2022-06-14,-3,Delta,4.6139504e-05,2.1288538293660157e-09
USA,GARW,2022-06-14,-2,Delta,4.681195e-05,2.1913586628025003e-09
USA,GARW,2022-06-14,-1,Delta,4.7461496e-05,2.2525936025580162e-09
USA,GARW,2022-06-14,0,Delta,4.8087863e-05,2.3124425679067694e-09
USA,GARW,2022-06-14,1,Delta,4.86568566e-05,2.3674896941929638e-09
USA,GARW,2022-06-14,2,Delta,4.9179477e-05,2.4186209579935293e-09
USA,GARW,2022-06-14,3,Delta,4.96655716e-05,2.466669002354726e-09
USA,GARW,2022-06-14,4,Delta,5.01187393e-05,2.5118880290213645e-09
USA,GARW,2022-06-14,5,Delta,5.0547078300000004e-05,2.5550071246663312e-09
USA,GARW,2022-06-14,6,Delta,5.0938988e-05,2.594780498464144e-09
USA,GARW,2022-06-14,7,Delta,5.13008372e-05,2.631775897420904e-09
USA,GARW,2022-06-14,8,Delta,5.16334063e-05,2.6660086461408794e-09
USA,GARW,2022-06-14,9,Delta,5.19377005e-05,2.6975247332277003e-09
USA,GARW,2022-06-14,10,Delta,5.2217017e-05,2.726616864378289e-09
USA,GARW,2022-06-14,11,Delta,5.24748552e-05,2.7536104282609673e-09
USA,GARW,2022-06-14,12,Delta,5.27086846e-05,2.778205432262277e-09
USA,GARW,2022-06-14,13,Delta,5.2920666399999996e-05,2.8005969322200885e-09
USA,GARW,2022-06-14,-14,Omicron 21K,0.0005544621,3.0742822033640993e-07
USA,GARW,2022-06-14,-13,Omicron 21K,0.0006225205700000001,3.8753186007312504e-07
USA,GARW,2022-06-14,-12,Omicron 21K,0.0006817673500000001,4.6480671952602265e-07
USA,GARW,2022-06-14,-11,Omicron 21K,0.00073528528,5.406444429846784e-07
USA,GARW,2022-06-14,-10,Omicron 21K,0.0007850141500000002,6.162472157002227e-07
USA,GARW,2022-06-14,-9,Omicron 21K,0.0008303209000000001,6.894327969768102e-07
USA,GARW,2022-06-14,-8,Omicron 21K,0.0008706868000000001,7.580955036942403e-07
USA,GARW,2022-06-14,-7,Omicron 21K,0.00090715107,8.229230638021449e-07
USA,GARW,2022-06-14,-6,Omicron 21K,0.0009403701999999999,8.842961130480398e-07
USA,GARW,2022-06-14,-5,Omicron 21K,0.0009702763500000001,9.414361953693227e-07
USA,GARW,2022-06-14,-4,Omicron 21K,0.00099704008,9.940889211264062e-07
USA,GARW,2022-06-14,-3,Omicron 21K,0.00102108065,1.0426056938044223e-06
USA,GARW,2022-06-14,-2,Omicron 21K,0.0010426025999999999,1.0870201815267598e-06
USA,GARW,2022-06-14,-1,Omicron 21K,0.00106183872,1.1275014672912384e-06
USA,GARW,2022-06-14,0,Omicron 21K,0.00107901096,1.1642646518001217e-06
USA,GARW,2022-06-14,1,Omicron 21K,0.001094373485,1.1976533246710454e-06
USA,GARW,2022-06-14,2,Omicron 21K,0.00110801304,1.2276928968100415e-06
USA,GARW,2022-06-14,3,Omicron 21K,0.00112002939,1.254465834463772e-06
USA,GARW,2022-06-14,4,Omicron 21K,0.0011307180739999999,1.2785233628702691e-06
