location,model,pivot_date,variant,date,median_ga,ga_upper_80,ga_lower_80
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-02,0.69336045,0.7034054,0.68303657
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-03,0.6931151,0.70322967,0.6828677
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-04,0.69293207,0.7029844,0.6826689
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-05,0.69274676,0.7027452,0.68259454
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-06,0.6926553,0.7025648,0.6823545
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-07,0.69250154,0.7021771,0.6822691
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-08,0.6923002,0.7018506,0.682229
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-09,0.69187534,0.7015034,0.6819116
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-10,0.6914259,0.7011267,0.68166053
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-11,0.6909574,0.7007972,0.68124765
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-12,0.6902994,0.7002104,0.6808617
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-13,0.68965423,0.6995705,0.6803018
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-14,0.689136,0.6989696,0.67969024
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-15,0.68860996,0.6982996,0.67897385
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-16,0.68809295,0.6978185,0.67842877
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-17,0.6874082,0.6974298,0.67784345
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-18,0.68688035,0.69698834,0.677361
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-19,0.6865284,0.6964596,0.6769164
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-20,0.6860181,0.69592714,0.6764772
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-21,0.6854899,0.69530123,0.6761328
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-22,0.685094,0.6952242,0.6760397
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-23,0.6847336,0.69499063,0.6757571
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-24,0.684425,0.69460416,0.67548275
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-25,0.6841819,0.6945043,0.6752752
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-26,0.6841297,0.6944015,0.6749306
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-27,0.68410754,0.6945566,0.67478085
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-02-28,0.68432415,0.6947697,0.6749809
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-01,0.6844002,0.6948082,0.6749309
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-02,0.6846998,0.69503653,0.6749979
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-03,0.684981,0.6952512,0.67518675
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-04,0.68541074,0.69586754,0.67541814
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-05,0.6858028,0.69657874,0.67581564
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-06,0.6863697,0.6971969,0.67616683
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-07,0.6868347,0.6981304,0.6767064
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-08,0.68771017,0.699258,0.6773181
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-09,0.6886368,0.70073026,0.6780351
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-10,0.68987656,0.7025987,0.6787478
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-11,0.6913069,0.7045622,0.6796361
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-12,0.69298357,0.70647514,0.68037856
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-13,0.69460577,0.7084324,0.6816401
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-14,0.6964066,0.71082604,0.68337387
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-15,0.698329,0.7134182,0.684974
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-16,0.7004035,0.7160894,0.6866008
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-17,0.70297265,0.7181701,0.688729
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-18,0.70535123,0.7208904,0.690946
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-19,0.7078457,0.7237063,0.6930597
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-20,0.71078646,0.7271388,0.6944744
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-21,0.7133914,0.73067856,0.69640565
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-22,0.71567345,0.7338771,0.69788593
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-23,0.71830696,0.7377637,0.6999871
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-24,0.7210963,0.7422203,0.70188504
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-25,0.7237499,0.7460351,0.7034154
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-26,0.7263597,0.74928373,0.7047079
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-27,0.72901535,0.75241005,0.70600706
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-28,0.73100865,0.7558481,0.7077896
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-29,0.73248637,0.75918746,0.70820487
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-30,0.73472166,0.7630888,0.7083355
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-03-31,0.7367726,0.76680964,0.7085328
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-01,0.7379409,0.77013797,0.7086642
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-02,0.73966575,0.7737269,0.7084641
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-03,0.7409758,0.77648264,0.70771873
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-04,0.7417394,0.78068995,0.70616263
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-05,0.7423539,0.78401184,0.70481086
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-06,0.74329877,0.78705716,0.7043791
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-07,0.7442661,0.78933716,0.7035381
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-08,0.74538386,0.7918159,0.70294243
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-09,0.7457994,0.7942286,0.70224226
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-10,0.7460063,0.7962404,0.70124555
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-11,0.74604046,0.79819643,0.7000091
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-12,0.7458313,0.7996261,0.6980964
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-13,0.74628824,0.80211425,0.6969849
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-14,0.7465001,0.8026607,0.695632
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-15,0.74699,0.804412,0.69392157
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-16,0.74677086,0.8065662,0.69221985
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-17,0.7475205,0.8084843,0.69139934
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-18,0.7476671,0.80874664,0.6893371
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-19,0.7479454,0.81074226,0.6874579
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-20,0.74864006,0.8120097,0.68696785
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-21,0.7486984,0.8139132,0.68565285
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-22,0.7485208,0.8145352,0.68405175
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-23,0.74799025,0.8170629,0.6824184
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-24,0.7474134,0.81949025,0.6802533
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-25,0.74556863,0.82023454,0.6781249
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-26,0.74469006,0.81977534,0.6740526
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-27,0.74260056,0.8201138,0.66990376
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-28,0.7408929,0.8196983,0.6634226
United Kingdom,GARW,2022-04-29,Omicron 21K,2022-04-29,0.73711824,0.82188475,0.6574758
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-16,1.0638022,1.0783949,1.0491277
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-17,1.0633346,1.0774875,1.0486962
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-18,1.0626888,1.0767764,1.0481884
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-19,1.0622209,1.0764338,1.0476862
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-20,1.0614624,1.0763369,1.0469593
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-21,1.0608815,1.0761437,1.0461285
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-22,1.0604682,1.075863,1.0454488
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-23,1.0603224,1.0750313,1.0448505
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-24,1.0596772,1.074562,1.0440849
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-25,1.0591431,1.0741199,1.0434148
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-26,1.0583929,1.0737478,1.0429577
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-27,1.0576279,1.0728502,1.0423146
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-28,1.0568349,1.0715736,1.0415211
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-29,1.0558438,1.0704751,1.0406001
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-30,1.0546736,1.069221,1.0393975
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-01-31,1.0533808,1.0678906,1.0383542
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-01,1.0520657,1.0663005,1.037349
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-02,1.050668,1.0652243,1.035832
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-03,1.0492263,1.0636438,1.034504
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-04,1.0478017,1.0622449,1.0329224
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-05,1.0463094,1.0611758,1.0314251
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-06,1.0449592,1.0598664,1.0301882
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-07,1.0432577,1.0584688,1.0286019
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-08,1.0418118,1.0570484,1.0273
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-09,1.0404661,1.0556667,1.0258276
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-10,1.0389953,1.0541403,1.024752
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-11,1.0376434,1.0525792,1.023762
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-12,1.0363547,1.0513779,1.022777
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-13,1.0349244,1.0501512,1.0215291
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-14,1.0338956,1.0487434,1.0202392
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-15,1.0323473,1.0473485,1.0188475
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-16,1.0308809,1.0459995,1.0173197
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-17,1.0296285,1.0446318,1.0160984
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-18,1.0280502,1.0431432,1.0147462
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-19,1.0265568,1.0418301,1.0131705
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-20,1.0252063,1.0403389,1.0118089
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-21,1.0238518,1.0383903,1.0103735
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-22,1.0220983,1.0367512,1.0084879
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-23,1.0203488,1.0349423,1.0068825
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-24,1.0186944,1.0331833,1.0053333
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-25,1.0172684,1.0314913,1.003903
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-26,1.0156779,1.0298519,1.002689
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-27,1.0142546,1.0280721,1.0008386
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-02-28,1.0127468,1.0264323,0.99905473
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-01,1.0112739,1.0247548,0.9970427
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-02,1.009727,1.023409,0.9955231
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-03,1.0082648,1.0221053,0.99388504
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-04,1.0066489,1.02099,0.9924476
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-05,1.0052294,1.0197389,0.9910937
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-06,1.0040519,1.0186293,0.98970735
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-07,1.00259,1.0178047,0.9879171
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-08,1.0012397,1.0164282,0.9863136
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-09,0.9998703,1.015272,0.9848279
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-10,0.9986557,1.0144376,0.98366
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-11,0.99729204,1.0136565,0.98183393
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-12,0.9962406,1.0129106,0.98015827
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-13,0.99494874,1.0119058,0.97862524
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-14,0.9939169,1.0111428,0.9770452
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-15,0.99279714,1.0103945,0.97512317
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-16,0.99195063,1.0096961,0.97371936
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-17,0.99081063,1.0090067,0.97260755
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-18,0.98959553,1.0084263,0.97140396
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-19,0.9888668,1.0078824,0.970097
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-20,0.9877755,1.0073173,0.96924824
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-21,0.98697764,1.0065736,0.9676152
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-22,0.9861462,1.0059966,0.966557
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-23,0.98494977,1.0057819,0.9651071
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-24,0.9840378,1.0054953,0.96393275
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-25,0.98322105,1.0051007,0.96260303
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-26,0.9824398,1.0047053,0.9610384
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-27,0.98165745,1.0049772,0.95954615
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-28,0.9810115,1.0047615,0.9584865
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-29,0.98058474,1.0050716,0.9572587
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-30,0.98006904,1.0053127,0.9560898
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-03-31,0.9792209,1.005315,0.9554568
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-01,0.9786591,1.0047754,0.95445716
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-02,0.9782063,1.0045793,0.95323265
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-03,0.9776552,1.0045648,0.9524474
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-04,0.9775231,1.004462,0.95184946
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-05,0.97726,1.0046548,0.9514272
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-06,0.9772895,1.0048386,0.9511023
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-07,0.9772446,1.0055673,0.95045143
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-08,0.9773107,1.0063307,0.9499434
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-09,0.977265,1.0068192,0.9496108
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-10,0.9778913,1.0074823,0.94908506
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-11,0.9782833,1.0079825,0.94891495
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-12,0.97866714,1.0090857,0.9486245
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-13,0.97907466,1.0101423,0.94868416
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-14,0.9797338,1.0109115,0.9482305
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-15,0.9797952,1.0113864,0.9475651
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-16,0.97973907,1.0121499,0.9471971
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-17,0.97975016,1.0136058,0.94636554
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-18,0.97960365,1.0138615,0.94610447
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-19,0.97922444,1.0145937,0.94517916
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-20,0.9788894,1.0150278,0.9443053
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-21,0.9789635,1.0158739,0.9429176
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-22,0.97842526,1.0160058,0.9412444
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-23,0.977864,1.0169778,0.94074893
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-24,0.977707,1.0177894,0.94035083
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-25,0.9778239,1.0188521,0.93938196
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-26,0.97794825,1.0203583,0.9395264
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-27,0.9788625,1.0221536,0.9393197
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-28,0.97988147,1.0243274,0.9392233
United Kingdom,GARW,2022-04-29,Omicron 21L,2022-04-29,0.9807522,1.026555,0.939132
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-16,1.1644043,1.6033672,0.83308196
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-17,1.165479,1.5995601,0.8366052
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-18,1.163976,1.5965083,0.836741
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-19,1.1641606,1.5950928,0.840039
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-20,1.1650674,1.5893472,0.84031886
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-21,1.1656201,1.5832834,0.8400567
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-22,1.1654577,1.5809823,0.8416335
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-23,1.1644323,1.5816969,0.8427148
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-24,1.1638738,1.5820152,0.84384227
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-25,1.1633329,1.5817435,0.84468657
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-26,1.1635458,1.5819232,0.8448629
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-27,1.1638522,1.5838857,0.84634495
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-28,1.164212,1.5847576,0.8465551
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-29,1.1646914,1.5852956,0.84676826
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-30,1.1637537,1.5850323,0.8478847
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-01-31,1.1624944,1.5831897,0.848321
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-01,1.1627152,1.5814229,0.84886193
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-02,1.1624432,1.5797496,0.84909356
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-03,1.1612623,1.578187,0.849093
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-04,1.1611524,1.5771021,0.85014087
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-05,1.1613036,1.5789247,0.8523901
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-06,1.1618133,1.5804887,0.8523995
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-07,1.1618211,1.5778804,0.8524507
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-08,1.1620356,1.5789533,0.8512379
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-09,1.1623691,1.5797089,0.8502294
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-10,1.1630619,1.5800716,0.84942293
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-11,1.1646566,1.5791849,0.8488029
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-12,1.1662363,1.5795264,0.848354
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-13,1.1670572,1.5796894,0.84830076
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-14,1.1669835,1.579618,0.8481697
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-15,1.1666828,1.5793989,0.8482217
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-16,1.1665473,1.5794828,0.8483501
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-17,1.1675327,1.5792729,0.8492354
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-18,1.1668227,1.5782145,0.8491564
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-19,1.1657734,1.5794342,0.84934264
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-20,1.1661693,1.5787604,0.84986013
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-21,1.1658688,1.5771954,0.85020936
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-22,1.1654396,1.5760031,0.85003465
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-23,1.16473,1.576301,0.848992
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-24,1.1642412,1.5742133,0.84857327
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-25,1.164319,1.5731573,0.84900576
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-26,1.1649286,1.5718141,0.84958285
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-27,1.164505,1.5689491,0.8502927
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-02-28,1.1638834,1.566469,0.85027564
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-01,1.1639187,1.5644807,0.849417
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-02,1.1632644,1.5630913,0.84853756
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-03,1.1628739,1.5632033,0.84766805
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-04,1.163794,1.5634967,0.84683675
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-05,1.1651584,1.5636755,0.8460552
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-06,1.1661098,1.5644456,0.84532243
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-07,1.1651909,1.5662814,0.8454386
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-08,1.16481,1.5670993,0.8466172
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-09,1.165895,1.5655155,0.8478878
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-10,1.166477,1.5670571,0.8493983
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-11,1.1669123,1.5673851,0.85038793
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-12,1.1674699,1.5645056,0.8518846
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-13,1.1671188,1.5641974,0.8535394
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-14,1.1681373,1.5642874,0.8535311
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-15,1.1694415,1.563785,0.8533199
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-16,1.1697352,1.5628996,0.8534424
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-17,1.1696672,1.5645237,0.85480136
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-18,1.1695538,1.5643308,0.8559654
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-19,1.169888,1.5652401,0.8568198
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-20,1.1703644,1.5650879,0.8555449
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-21,1.1696223,1.5646545,0.85548884
United Kingdom,GARW,2022-04-29,Omicron 22A,2022-03-22,1.1690996,1.5678477,0.85427207
