date	location	variant	date_submitted	sequences
2022-08-11	USA	Omicron 22A	2022-08-26	150
2022-08-11	USA	Omicron 22A	2022-08-28	8
2022-08-11	USA	Omicron 22A	2022-08-29	48
2022-08-11	USA	Omicron 22A	2022-08-30	67
2022-08-11	USA	Omicron 22A	2022-08-31	16
2022-08-11	USA	Omicron 22A	2022-09-01	5
2022-08-11	USA	Omicron 22A	2022-09-02	26
2022-08-11	USA	Omicron 22A	2022-09-03	1
2022-08-11	USA	Omicron 22A	2022-09-04	1
2022-08-11	USA	Omicron 22A	2022-09-06	3
2022-08-11	USA	Omicron 22A	2022-09-07	10
2022-08-11	USA	Omicron 22A	2022-09-08	8
2022-08-11	USA	Omicron 22A	2022-09-09	13
2022-08-11	USA	Omicron 22A	2022-09-11	3
2022-08-11	USA	Omicron 22A	2022-09-12	6
2022-08-11	USA	Omicron 22A	2022-09-14	1
2022-08-11	USA	Omicron 22A	2022-09-15	2
2022-08-11	USA	Omicron 22A	2022-09-16	5
2022-08-11	USA	Omicron 22A	2022-09-19	1
2022-08-11	USA	Omicron 22B	2022-08-14	2
2022-08-11	USA	Omicron 22B	2022-08-16	9
2022-08-11	USA	Omicron 22B	2022-08-17	15
2022-08-11	USA	Omicron 22B	2022-08-18	31
2022-08-11	USA	Omicron 22B	2022-08-19	90
2022-08-11	USA	Omicron 22B	2022-08-20	2
2022-08-11	USA	Omicron 22B	2022-08-21	6
2022-08-11	USA	Omicron 22B	2022-08-22	164
2022-08-11	USA	Omicron 22B	2022-08-23	230
2022-08-11	USA	Omicron 22B	2022-08-24	127
2022-08-11	USA	Omicron 22B	2022-08-25	140
2022-08-11	USA	Omicron 22B	2022-08-26	1186
2022-08-11	USA	Omicron 22B	2022-08-28	47
2022-08-11	USA	Omicron 22B	2022-08-29	359
2022-08-11	USA	Omicron 22B	2022-08-30	418
2022-08-11	USA	Omicron 22B	2022-08-31	157
2022-08-11	USA	Omicron 22B	2022-09-01	29
2022-08-11	USA	Omicron 22B	2022-09-02	314
2022-08-11	USA	Omicron 22B	2022-09-03	2
2022-08-11	USA	Omicron 22B	2022-09-04	33
2022-08-11	USA	Omicron 22B	2022-09-06	34
2022-08-11	USA	Omicron 22B	2022-09-07	54
2022-08-11	USA	Omicron 22B	2022-09-08	75
2022-08-11	USA	Omicron 22B	2022-09-09	64
2022-08-11	USA	Omicron 22B	2022-09-11	29
2022-08-11	USA	Omicron 22B	2022-09-12	18
2022-08-11	USA	Omicron 22B	2022-09-13	4
2022-08-11	USA	Omicron 22B	2022-09-14	37
2022-08-11	USA	Omicron 22B	2022-09-15	18
2022-08-11	USA	Omicron 22B	2022-09-16	77
2022-08-11	USA	Omicron 22B	2022-09-18	13
2022-08-11	USA	Omicron 22B	2022-09-19	12
2022-08-11	USA	Omicron 22B	2022-09-20	4
2022-08-11	USA	Omicron 22C	2022-08-19	4
2022-08-11	USA	Omicron 22C	2022-08-22	3
2022-08-11	USA	Omicron 22C	2022-08-23	1
2022-08-11	USA	Omicron 22C	2022-08-24	2
2022-08-11	USA	Omicron 22C	2022-08-25	3
2022-08-11	USA	Omicron 22C	2022-08-26	17
2022-08-11	USA	Omicron 22C	2022-08-28	1
2022-08-11	USA	Omicron 22C	2022-08-29	6
2022-08-11	USA	Omicron 22C	2022-08-30	5
2022-08-11	USA	Omicron 22C	2022-08-31	2
2022-08-11	USA	Omicron 22C	2022-09-02	8
2022-08-11	USA	Omicron 22C	2022-09-07	1
2022-08-11	USA	Omicron 22C	2022-09-08	2
2022-08-11	USA	Omicron 22C	2022-09-14	1
2022-08-11	USA	other	2022-08-18	1
2022-08-11	USA	other	2022-08-25	1
2022-08-11	USA	other	2022-08-26	8
2022-08-11	USA	other	2022-08-29	2
2022-08-11	USA	other	2022-08-30	1
2022-08-11	USA	other	2022-08-31	1
2022-08-11	USA	other	2022-09-01	1
2022-08-11	USA	other	2022-09-02	2
2022-08-11	USA	other	2022-09-04	1
2022-08-11	USA	other	2022-09-09	1
2022-08-11	United Kingdom	Omicron 21L	2022-08-26	1
2022-08-11	United Kingdom	Omicron 22A	2022-08-17	14
2022-08-11	United Kingdom	Omicron 22A	2022-08-18	9
2022-08-11	United Kingdom	Omicron 22A	2022-08-19	4
2022-08-11	United Kingdom	Omicron 22A	2022-08-21	3
2022-08-11	United Kingdom	Omicron 22A	2022-08-23	4
2022-08-11	United Kingdom	Omicron 22A	2022-08-24	1
2022-08-11	United Kingdom	Omicron 22A	2022-08-25	14
2022-08-11	United Kingdom	Omicron 22A	2022-08-26	6
2022-08-11	United Kingdom	Omicron 22A	2022-08-29	6
2022-08-11	United Kingdom	Omicron 22A	2022-08-31	2
2022-08-11	United Kingdom	Omicron 22A	2022-09-01	1
2022-08-11	United Kingdom	Omicron 22A	2022-09-02	3
2022-08-11	United Kingdom	Omicron 22A	2022-09-05	3
2022-08-11	United Kingdom	Omicron 22A	2022-09-07	1
2022-08-11	United Kingdom	Omicron 22A	2022-09-08	1
2022-08-11	United Kingdom	Omicron 22B	2022-08-17	89
2022-08-11	United Kingdom	Omicron 22B	2022-08-18	72
2022-08-11	United Kingdom	Omicron 22B	2022-08-19	58
2022-08-11	United Kingdom	Omicron 22B	2022-08-21	23
2022-08-11	United Kingdom	Omicron 22B	2022-08-23	32
2022-08-11	United Kingdom	Omicron 22B	2022-08-24	28
2022-08-11	United Kingdom	Omicron 22B	2022-08-25	78
2022-08-11	United Kingdom	Omicron 22B	2022-08-26	66
2022-08-11	United Kingdom	Omicron 22B	2022-08-28	1
2022-08-11	United Kingdom	Omicron 22B	2022-08-29	45
2022-08-11	United Kingdom	Omicron 22B	2022-08-31	11
2022-08-11	United Kingdom	Omicron 22B	2022-09-01	20
2022-08-11	United Kingdom	Omicron 22B	2022-09-02	30
2022-08-11	United Kingdom	Omicron 22B	2022-09-05	41
2022-08-11	United Kingdom	Omicron 22B	2022-09-06	3
2022-08-11	United Kingdom	Omicron 22B	2022-09-07	9
2022-08-11	United Kingdom	Omicron 22B	2022-09-08	29
2022-08-11	United Kingdom	Omicron 22B	2022-09-09	3
2022-08-11	United Kingdom	Omicron 22B	2022-09-12	1
2022-08-11	United Kingdom	Omicron 22B	2022-09-14	1
2022-08-11	United Kingdom	Omicron 22C	2022-08-25	1
2022-08-11	United Kingdom	Omicron 22C	2022-08-31	1
2022-08-11	United Kingdom	other	2022-08-19	1
2022-08-12	Australia	Omicron 21L	2022-08-19	1
2022-08-12	Australia	Omicron 21L	2022-08-22	1
2022-08-12	Australia	Omicron 21L	2022-08-26	1
2022-08-12	Australia	Omicron 21L	2022-08-30	2
2022-08-12	Australia	Omicron 22A	2022-08-19	1
2022-08-12	Australia	Omicron 22A	2022-08-22	4
2022-08-12	Australia	Omicron 22A	2022-08-25	1
2022-08-12	Australia	Omicron 22A	2022-09-01	1
2022-08-12	Australia	Omicron 22A	2022-09-09	1
2022-08-12	Australia	Omicron 22A	2022-09-12	1
2022-08-12	Australia	Omicron 22B	2022-08-17	1
2022-08-12	Australia	Omicron 22B	2022-08-19	17
2022-08-12	Australia	Omicron 22B	2022-08-22	28
2022-08-12	Australia	Omicron 22B	2022-08-25	26
2022-08-12	Australia	Omicron 22B	2022-08-26	4
2022-08-12	Australia	Omicron 22B	2022-08-29	14
2022-08-12	Australia	Omicron 22B	2022-08-30	11
2022-08-12	Australia	Omicron 22B	2022-09-01	10
2022-08-12	Australia	Omicron 22B	2022-09-02	2
2022-08-12	Australia	Omicron 22B	2022-09-09	2
2022-08-12	Australia	Omicron 22B	2022-09-11	1
2022-08-12	Australia	Omicron 22B	2022-09-14	3
2022-08-12	Australia	Omicron 22C	2022-08-22	1
2022-08-12	Australia	other	2022-08-25	5
2022-08-12	Australia	other	2022-08-30	1
2022-08-12	Brazil	Omicron 22A	2022-08-22	1
2022-08-12	Brazil	Omicron 22A	2022-09-19	2
2022-08-12	Brazil	Omicron 22B	2022-08-22	3
2022-08-12	Brazil	Omicron 22B	2022-09-01	3
2022-08-12	Brazil	Omicron 22B	2022-09-19	1
2022-08-12	Brazil	Omicron 22B	2022-09-20	4
2022-08-12	Japan	Omicron 21L	2022-09-02	1
2022-08-12	Japan	Omicron 21L	2022-09-09	10
2022-08-12	Japan	Omicron 22A	2022-09-01	1
2022-08-12	Japan	Omicron 22A	2022-09-09	9
2022-08-12	Japan	Omicron 22B	2022-08-17	1
2022-08-12	Japan	Omicron 22B	2022-08-18	4
2022-08-12	Japan	Omicron 22B	2022-08-22	8
2022-08-12	Japan	Omicron 22B	2022-08-26	33
2022-08-12	Japan	Omicron 22B	2022-09-01	3
2022-08-12	Japan	Omicron 22B	2022-09-02	116
2022-08-12	Japan	Omicron 22B	2022-09-05	1
2022-08-12	Japan	Omicron 22B	2022-09-08	1
2022-08-12	Japan	Omicron 22B	2022-09-09	570
2022-08-12	Japan	Omicron 22B	2022-09-13	2
2022-08-12	Japan	Omicron 22B	2022-09-15	47
2022-08-12	Japan	Omicron 22C	2022-09-09	3
2022-08-12	Japan	other	2022-08-26	2
2022-08-12	Japan	other	2022-09-09	1
2022-08-12	South Africa	Omicron 21K	2022-08-23	1
2022-08-12	South Africa	Omicron 22A	2022-09-07	1
2022-08-12	South Africa	Omicron 22B	2022-08-23	1
2022-08-12	South Africa	Omicron 22B	2022-08-25	5
2022-08-12	USA	Omicron 21L	2022-08-20	1
2022-08-12	USA	Omicron 21L	2022-08-23	1
2022-08-12	USA	Omicron 21L	2022-08-24	2
2022-08-12	USA	Omicron 21L	2022-08-25	1
2022-08-12	USA	Omicron 21L	2022-08-26	1
2022-08-12	USA	Omicron 21L	2022-08-30	3
2022-08-12	USA	Omicron 21L	2022-09-02	1
2022-08-12	USA	Omicron 21L	2022-09-09	1
2022-08-12	USA	Omicron 21L	2022-09-12	1
2022-08-12	USA	Omicron 22A	2022-08-16	4
2022-08-12	USA	Omicron 22A	2022-08-17	1
2022-08-12	USA	Omicron 22A	2022-08-18	15
2022-08-12	USA	Omicron 22A	2022-08-19	13
2022-08-12	USA	Omicron 22A	2022-08-20	2
2022-08-12	USA	Omicron 22A	2022-08-22	22
2022-08-12	USA	Omicron 22A	2022-08-23	5
2022-08-12	USA	Omicron 22A	2022-08-24	16
2022-08-12	USA	Omicron 22A	2022-08-25	18
2022-08-12	USA	Omicron 22A	2022-08-26	82
2022-08-12	USA	Omicron 22A	2022-08-28	2
2022-08-12	USA	Omicron 22A	2022-08-29	38
2022-08-12	USA	Omicron 22A	2022-08-30	149
2022-08-12	USA	Omicron 22A	2022-08-31	11
2022-08-12	USA	Omicron 22A	2022-09-01	5
2022-08-12	USA	Omicron 22A	2022-09-02	21
2022-08-12	USA	Omicron 22A	2022-09-03	2
2022-08-12	USA	Omicron 22A	2022-09-06	5
2022-08-12	USA	Omicron 22A	2022-09-07	4
2022-08-12	USA	Omicron 22A	2022-09-08	6
2022-08-12	USA	Omicron 22A	2022-09-09	15
2022-08-12	USA	Omicron 22A	2022-09-11	9
2022-08-12	USA	Omicron 22A	2022-09-12	1
2022-08-12	USA	Omicron 22A	2022-09-13	1
2022-08-12	USA	Omicron 22A	2022-09-14	2
2022-08-12	USA	Omicron 22A	2022-09-15	9
2022-08-12	USA	Omicron 22A	2022-09-16	7
2022-08-12	USA	Omicron 22A	2022-09-18	3
2022-08-12	USA	Omicron 22B	2022-08-16	6
2022-08-12	USA	Omicron 22B	2022-08-17	17
2022-08-12	USA	Omicron 22B	2022-08-18	100
2022-08-12	USA	Omicron 22B	2022-08-19	44
2022-08-12	USA	Omicron 22B	2022-08-20	3
2022-08-12	USA	Omicron 22B	2022-08-21	4
2022-08-12	USA	Omicron 22B	2022-08-22	117
2022-08-12	USA	Omicron 22B	2022-08-23	67
2022-08-12	USA	Omicron 22B	2022-08-24	185
2022-08-12	USA	Omicron 22B	2022-08-25	127
2022-08-12	USA	Omicron 22B	2022-08-26	696
2022-08-12	USA	Omicron 22B	2022-08-27	1
2022-08-12	USA	Omicron 22B	2022-08-28	49
2022-08-12	USA	Omicron 22B	2022-08-29	257
2022-08-12	USA	Omicron 22B	2022-08-30	1115
2022-08-12	USA	Omicron 22B	2022-08-31	134
2022-08-12	USA	Omicron 22B	2022-09-01	28
2022-08-12	USA	Omicron 22B	2022-09-02	199
2022-08-12	USA	Omicron 22B	2022-09-03	3
2022-08-12	USA	Omicron 22B	2022-09-06	45
2022-08-12	USA	Omicron 22B	2022-09-07	35
2022-08-12	USA	Omicron 22B	2022-09-08	44
2022-08-12	USA	Omicron 22B	2022-09-09	63
2022-08-12	USA	Omicron 22B	2022-09-11	39
2022-08-12	USA	Omicron 22B	2022-09-12	27
2022-08-12	USA	Omicron 22B	2022-09-13	15
2022-08-12	USA	Omicron 22B	2022-09-14	18
2022-08-12	USA	Omicron 22B	2022-09-15	73
2022-08-12	USA	Omicron 22B	2022-09-16	67
2022-08-12	USA	Omicron 22B	2022-09-18	24
2022-08-12	USA	Omicron 22B	2022-09-19	11
2022-08-12	USA	Omicron 22B	2022-09-20	5
2022-08-12	USA	Omicron 22C	2022-08-22	1
2022-08-12	USA	Omicron 22C	2022-08-24	1
2022-08-12	USA	Omicron 22C	2022-08-25	1
2022-08-12	USA	Omicron 22C	2022-08-26	9
2022-08-12	USA	Omicron 22C	2022-08-29	4
2022-08-12	USA	Omicron 22C	2022-08-30	11
2022-08-12	USA	Omicron 22C	2022-08-31	4
2022-08-12	USA	Omicron 22C	2022-09-01	2
2022-08-12	USA	Omicron 22C	2022-09-02	4
2022-08-12	USA	Omicron 22C	2022-09-08	1
2022-08-12	USA	Omicron 22C	2022-09-14	1
2022-08-12	USA	Omicron 22C	2022-09-15	2
2022-08-12	USA	Omicron 22C	2022-09-18	1
2022-08-12	USA	other	2022-08-18	2
2022-08-12	USA	other	2022-08-19	1
2022-08-12	USA	other	2022-08-22	1
2022-08-12	USA	other	2022-08-23	1
2022-08-12	USA	other	2022-08-26	5
2022-08-12	USA	other	2022-08-29	3
2022-08-12	USA	other	2022-08-30	1
2022-08-12	USA	other	2022-09-01	1
2022-08-12	United Kingdom	Omicron 21K	2022-08-29	1
2022-08-12	United Kingdom	Omicron 21L	2022-08-25	1
2022-08-12	United Kingdom	Omicron 21L	2022-08-26	1
2022-08-12	United Kingdom	Omicron 21L	2022-09-02	1
2022-08-12	United Kingdom	Omicron 22A	2022-08-18	12
2022-08-12	United Kingdom	Omicron 22A	2022-08-19	5
2022-08-12	United Kingdom	Omicron 22A	2022-08-21	12
2022-08-12	United Kingdom	Omicron 22A	2022-08-23	4
2022-08-12	United Kingdom	Omicron 22A	2022-08-24	1
2022-08-12	United Kingdom	Omicron 22A	2022-08-25	11
2022-08-12	United Kingdom	Omicron 22A	2022-08-26	9
2022-08-12	United Kingdom	Omicron 22A	2022-08-29	11
2022-08-12	United Kingdom	Omicron 22A	2022-09-01	1
2022-08-12	United Kingdom	Omicron 22A	2022-09-02	2
2022-08-12	United Kingdom	Omicron 22A	2022-09-05	1
2022-08-12	United Kingdom	Omicron 22A	2022-09-08	2
2022-08-12	United Kingdom	Omicron 22A	2022-09-12	2
2022-08-12	United Kingdom	Omicron 22B	2022-08-18	41
2022-08-12	United Kingdom	Omicron 22B	2022-08-19	67
2022-08-12	United Kingdom	Omicron 22B	2022-08-21	126
2022-08-12	United Kingdom	Omicron 22B	2022-08-23	40
2022-08-12	United Kingdom	Omicron 22B	2022-08-24	12
2022-08-12	United Kingdom	Omicron 22B	2022-08-25	83
2022-08-12	United Kingdom	Omicron 22B	2022-08-26	68
2022-08-12	United Kingdom	Omicron 22B	2022-08-28	1
2022-08-12	United Kingdom	Omicron 22B	2022-08-29	76
2022-08-12	United Kingdom	Omicron 22B	2022-08-31	21
2022-08-12	United Kingdom	Omicron 22B	2022-09-01	11
2022-08-12	United Kingdom	Omicron 22B	2022-09-02	47
2022-08-12	United Kingdom	Omicron 22B	2022-09-05	13
2022-08-12	United Kingdom	Omicron 22B	2022-09-06	2
2022-08-12	United Kingdom	Omicron 22B	2022-09-08	24
2022-08-12	United Kingdom	Omicron 22B	2022-09-09	3
2022-08-12	United Kingdom	Omicron 22B	2022-09-12	3
2022-08-12	United Kingdom	Omicron 22B	2022-09-14	1
2022-08-12	United Kingdom	Omicron 22C	2022-08-21	1
2022-08-12	United Kingdom	Omicron 22C	2022-08-25	1
2022-08-12	United Kingdom	other	2022-08-19	1
2022-08-12	United Kingdom	other	2022-08-21	1
2022-08-12	United Kingdom	other	2022-08-23	1
2022-08-13	Australia	Omicron 21L	2022-08-26	2
2022-08-13	Australia	Omicron 22A	2022-08-22	5
2022-08-13	Australia	Omicron 22A	2022-08-25	1
2022-08-13	Australia	Omicron 22A	2022-08-26	5
2022-08-13	Australia	Omicron 22A	2022-08-29	6
2022-08-13	Australia	Omicron 22A	2022-09-01	1
2022-08-13	Australia	Omicron 22B	2022-08-19	8
2022-08-13	Australia	Omicron 22B	2022-08-22	15
2022-08-13	Australia	Omicron 22B	2022-08-25	43
2022-08-13	Australia	Omicron 22B	2022-08-26	32
2022-08-13	Australia	Omicron 22B	2022-08-29	20
2022-08-13	Australia	Omicron 22B	2022-08-30	13
2022-08-13	Australia	Omicron 22B	2022-09-01	7
2022-08-13	Australia	Omicron 22B	2022-09-02	2
2022-08-13	Australia	Omicron 22B	2022-09-06	2
2022-08-13	Australia	Omicron 22B	2022-09-14	1
2022-08-13	Australia	other	2022-08-26	1
2022-08-13	Australia	other	2022-08-29	1
2022-08-13	Japan	Omicron 21L	2022-08-26	1
2022-08-13	Japan	Omicron 21L	2022-09-02	1
2022-08-13	Japan	Omicron 21L	2022-09-09	3
2022-08-13	Japan	Omicron 21L	2022-09-15	2
2022-08-13	Japan	Omicron 22A	2022-09-02	2
2022-08-13	Japan	Omicron 22A	2022-09-15	1
2022-08-13	Japan	Omicron 22B	2022-08-18	3
2022-08-13	Japan	Omicron 22B	2022-08-22	6
2022-08-13	Japan	Omicron 22B	2022-08-26	29
2022-08-13	Japan	Omicron 22B	2022-09-02	89
2022-08-13	Japan	Omicron 22B	2022-09-05	1
2022-08-13	Japan	Omicron 22B	2022-09-07	2
2022-08-13	Japan	Omicron 22B	2022-09-09	238
2022-08-13	Japan	Omicron 22B	2022-09-15	160
2022-08-13	Japan	Omicron 22B	2022-09-16	1
2022-08-13	Japan	Omicron 22B	2022-09-20	1
2022-08-13	Japan	other	2022-08-26	4
2022-08-13	South Africa	Omicron 22A	2022-08-25	2
2022-08-13	South Africa	Omicron 22B	2022-08-25	4
2022-08-13	South Africa	Omicron 22B	2022-09-07	1
2022-08-13	USA	Delta	2022-09-16	1
2022-08-13	USA	Omicron 21L	2022-08-23	1
2022-08-13	USA	Omicron 21L	2022-08-26	2
2022-08-13	USA	Omicron 21L	2022-08-29	1
2022-08-13	USA	Omicron 21L	2022-08-30	6
2022-08-13	USA	Omicron 21L	2022-09-01	1
2022-08-13	USA	Omicron 21L	2022-09-02	2
2022-08-13	USA	Omicron 21L	2022-09-09	1
2022-08-13	USA	Omicron 21L	2022-09-20	1
2022-08-13	USA	Omicron 22A	2022-08-17	1
2022-08-13	USA	Omicron 22A	2022-08-18	2
2022-08-13	USA	Omicron 22A	2022-08-19	3
2022-08-13	USA	Omicron 22A	2022-08-20	3
2022-08-13	USA	Omicron 22A	2022-08-21	1
2022-08-13	USA	Omicron 22A	2022-08-22	24
2022-08-13	USA	Omicron 22A	2022-08-23	2
2022-08-13	USA	Omicron 22A	2022-08-24	9
2022-08-13	USA	Omicron 22A	2022-08-25	8
2022-08-13	USA	Omicron 22A	2022-08-26	36
2022-08-13	USA	Omicron 22A	2022-08-28	7
2022-08-13	USA	Omicron 22A	2022-08-29	35
2022-08-13	USA	Omicron 22A	2022-08-30	172
2022-08-13	USA	Omicron 22A	2022-08-31	9
2022-08-13	USA	Omicron 22A	2022-09-01	6
2022-08-13	USA	Omicron 22A	2022-09-02	10
2022-08-13	USA	Omicron 22A	2022-09-06	8
2022-08-13	USA	Omicron 22A	2022-09-07	1
2022-08-13	USA	Omicron 22A	2022-09-08	5
2022-08-13	USA	Omicron 22A	2022-09-09	5
2022-08-13	USA	Omicron 22A	2022-09-11	4
2022-08-13	USA	Omicron 22A	2022-09-12	3
2022-08-13	USA	Omicron 22A	2022-09-14	4
2022-08-13	USA	Omicron 22A	2022-09-16	9
2022-08-13	USA	Omicron 22A	2022-09-19	2
2022-08-13	USA	Omicron 22A	2022-09-20	1
2022-08-13	USA	Omicron 22B	2022-08-17	5
2022-08-13	USA	Omicron 22B	2022-08-18	28
2022-08-13	USA	Omicron 22B	2022-08-19	24
2022-08-13	USA	Omicron 22B	2022-08-20	13
2022-08-13	USA	Omicron 22B	2022-08-21	1
2022-08-13	USA	Omicron 22B	2022-08-22	104
2022-08-13	USA	Omicron 22B	2022-08-23	32
2022-08-13	USA	Omicron 22B	2022-08-24	142
2022-08-13	USA	Omicron 22B	2022-08-25	61
2022-08-13	USA	Omicron 22B	2022-08-26	257
2022-08-13	USA	Omicron 22B	2022-08-27	2
2022-08-13	USA	Omicron 22B	2022-08-28	30
2022-08-13	USA	Omicron 22B	2022-08-29	263
2022-08-13	USA	Omicron 22B	2022-08-30	1180
2022-08-13	USA	Omicron 22B	2022-08-31	74
2022-08-13	USA	Omicron 22B	2022-09-01	41
2022-08-13	USA	Omicron 22B	2022-09-02	198
2022-08-13	USA	Omicron 22B	2022-09-06	39
2022-08-13	USA	Omicron 22B	2022-09-07	34
2022-08-13	USA	Omicron 22B	2022-09-08	27
2022-08-13	USA	Omicron 22B	2022-09-09	56
2022-08-13	USA	Omicron 22B	2022-09-11	20
2022-08-13	USA	Omicron 22B	2022-09-12	14
2022-08-13	USA	Omicron 22B	2022-09-13	2
2022-08-13	USA	Omicron 22B	2022-09-14	19
2022-08-13	USA	Omicron 22B	2022-09-15	2
2022-08-13	USA	Omicron 22B	2022-09-16	73
2022-08-13	USA	Omicron 22B	2022-09-18	16
2022-08-13	USA	Omicron 22B	2022-09-19	8
2022-08-13	USA	Omicron 22B	2022-09-20	5
2022-08-13	USA	Omicron 22C	2022-08-23	1
2022-08-13	USA	Omicron 22C	2022-08-24	2
2022-08-13	USA	Omicron 22C	2022-08-26	5
2022-08-13	USA	Omicron 22C	2022-08-29	2
2022-08-13	USA	Omicron 22C	2022-08-30	19
2022-08-13	USA	Omicron 22C	2022-08-31	2
2022-08-13	USA	Omicron 22C	2022-09-02	4
2022-08-13	USA	Omicron 22C	2022-09-08	1
2022-08-13	USA	Omicron 22C	2022-09-09	2
2022-08-13	USA	Omicron 22C	2022-09-11	2
2022-08-13	USA	Omicron 22C	2022-09-16	1
2022-08-13	USA	other	2022-08-20	1
2022-08-13	USA	other	2022-08-26	6
2022-08-13	USA	other	2022-08-29	1
2022-08-13	USA	other	2022-08-30	7
2022-08-13	USA	other	2022-09-14	1
2022-08-13	United Kingdom	Delta	2022-09-01	1
2022-08-13	United Kingdom	Omicron 21L	2022-08-25	1
2022-08-13	United Kingdom	Omicron 22A	2022-08-19	1
2022-08-13	United Kingdom	Omicron 22A	2022-08-21	3
2022-08-13	United Kingdom	Omicron 22A	2022-08-24	4
2022-08-13	United Kingdom	Omicron 22A	2022-08-25	4
2022-08-13	United Kingdom	Omicron 22A	2022-08-26	7
2022-08-13	United Kingdom	Omicron 22A	2022-08-29	5
2022-08-13	United Kingdom	Omicron 22A	2022-08-31	2
2022-08-13	United Kingdom	Omicron 22A	2022-09-02	2
2022-08-13	United Kingdom	Omicron 22B	2022-08-19	28
2022-08-13	United Kingdom	Omicron 22B	2022-08-21	42
2022-08-13	United Kingdom	Omicron 22B	2022-08-23	2
2022-08-13	United Kingdom	Omicron 22B	2022-08-24	38
2022-08-13	United Kingdom	Omicron 22B	2022-08-25	49
2022-08-13	United Kingdom	Omicron 22B	2022-08-26	62
2022-08-13	United Kingdom	Omicron 22B	2022-08-28	1
2022-08-13	United Kingdom	Omicron 22B	2022-08-29	95
2022-08-13	United Kingdom	Omicron 22B	2022-08-31	15
2022-08-13	United Kingdom	Omicron 22B	2022-09-01	6
2022-08-13	United Kingdom	Omicron 22B	2022-09-02	17
2022-08-13	United Kingdom	Omicron 22B	2022-09-05	10
2022-08-13	United Kingdom	Omicron 22B	2022-09-08	20
2022-08-13	United Kingdom	Omicron 22B	2022-09-09	2
2022-08-13	United Kingdom	Omicron 22B	2022-09-12	4
2022-08-13	United Kingdom	other	2022-08-31	1
2022-08-14	Australia	Omicron 21L	2022-08-22	2
2022-08-14	Australia	Omicron 21L	2022-08-26	4
2022-08-14	Australia	Omicron 21L	2022-08-30	2
2022-08-14	Australia	Omicron 21L	2022-09-02	4
2022-08-14	Australia	Omicron 22A	2022-08-19	1
2022-08-14	Australia	Omicron 22A	2022-08-22	3
2022-08-14	Australia	Omicron 22A	2022-08-25	4
2022-08-14	Australia	Omicron 22A	2022-08-26	16
2022-08-14	Australia	Omicron 22A	2022-08-29	3
2022-08-14	Australia	Omicron 22A	2022-08-30	1
2022-08-14	Australia	Omicron 22A	2022-09-01	1
2022-08-14	Australia	Omicron 22A	2022-09-05	2
2022-08-14	Australia	Omicron 22B	2022-08-17	1
2022-08-14	Australia	Omicron 22B	2022-08-19	6
2022-08-14	Australia	Omicron 22B	2022-08-22	22
2022-08-14	Australia	Omicron 22B	2022-08-25	45
2022-08-14	Australia	Omicron 22B	2022-08-26	137
2022-08-14	Australia	Omicron 22B	2022-08-29	22
2022-08-14	Australia	Omicron 22B	2022-08-30	12
2022-08-14	Australia	Omicron 22B	2022-09-01	1
2022-08-14	Australia	Omicron 22B	2022-09-06	5
2022-08-14	Australia	Omicron 22B	2022-09-11	1
2022-08-14	Australia	Omicron 22B	2022-09-12	2
2022-08-14	Australia	Omicron 22C	2022-09-02	2
2022-08-14	Australia	other	2022-08-22	1
2022-08-14	Australia	other	2022-08-26	1
2022-08-14	Australia	other	2022-08-30	1
2022-08-14	Australia	other	2022-09-02	2
2022-08-14	Brazil	Omicron 22B	2022-09-01	1
2022-08-14	Brazil	Omicron 22B	2022-09-20	2
2022-08-14	Japan	Omicron 21L	2022-08-26	2
2022-08-14	Japan	Omicron 21L	2022-09-09	9
2022-08-14	Japan	Omicron 22A	2022-09-09	3
2022-08-14	Japan	Omicron 22A	2022-09-15	1
2022-08-14	Japan	Omicron 22B	2022-08-18	3
2022-08-14	Japan	Omicron 22B	2022-08-22	1
2022-08-14	Japan	Omicron 22B	2022-08-26	27
2022-08-14	Japan	Omicron 22B	2022-09-02	55
2022-08-14	Japan	Omicron 22B	2022-09-05	1
2022-08-14	Japan	Omicron 22B	2022-09-08	3
2022-08-14	Japan	Omicron 22B	2022-09-09	277
2022-08-14	Japan	Omicron 22B	2022-09-15	43
2022-08-14	Japan	Omicron 22B	2022-09-19	2
2022-08-14	Japan	Omicron 22B	2022-09-20	3
2022-08-14	Japan	Omicron 22C	2022-09-09	2
2022-08-14	Japan	other	2022-08-26	10
2022-08-14	Japan	other	2022-09-02	1
2022-08-14	Japan	other	2022-09-09	1
2022-08-14	South Africa	Omicron 22A	2022-08-25	1
2022-08-14	South Africa	Omicron 22A	2022-09-07	1
2022-08-14	USA	Omicron 21L	2022-08-30	4
2022-08-14	USA	Omicron 21L	2022-08-31	2
2022-08-14	USA	Omicron 21L	2022-09-06	1
2022-08-14	USA	Omicron 22A	2022-08-18	4
2022-08-14	USA	Omicron 22A	2022-08-19	3
2022-08-14	USA	Omicron 22A	2022-08-20	1
2022-08-14	USA	Omicron 22A	2022-08-23	4
2022-08-14	USA	Omicron 22A	2022-08-24	10
2022-08-14	USA	Omicron 22A	2022-08-25	6
2022-08-14	USA	Omicron 22A	2022-08-26	15
2022-08-14	USA	Omicron 22A	2022-08-28	27
2022-08-14	USA	Omicron 22A	2022-08-29	16
2022-08-14	USA	Omicron 22A	2022-08-30	158
